sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","api_index_et","api_index_lt","savedsearch_name","adhoc_search_level","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt","__mv_api_index_et","__mv_api_index_lt","__mv_savedsearch_name","__mv_adhoc_search_level"
"admin__admin__search__search7_1751456935.687","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" AND
 [| tstats values(""Community Area"") as nei values(""Primary Type"") as crimetype where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| streamstats window=2 first(crimetype) as crime1 last(crimetype) as crime2
| search crime1=THEFT
| top 1 crimetype
| table crimetype
| rename crimetype as ""Primary Type""] by date_wday
| sort - count
| head 3","BEER-PC01","1751456935.912613",0,"UI:Dashboard:chicago_crimes",1767070,1751456936,3,1767070,completed,"107.84",,,,,"1833029933770.955","1833029933770.955",search7,"",,,,,,,,,,,,,,,,,,,,
"1751456971.690","| tstats count as countcrime where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort ""Community Area"", -countcrime
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751456971.683369",0,"UI:Search",8332329,1751456973,78,8332329,completed,"4.357",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457012.691","| tstats count as countcrime where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort 0 ""Community Area"", - countcrime
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751457012.262004",0,"UI:Search",8332329,1751457012,0,8332329,failed,"63.982",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457014.692","| tstats count as countcrime where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort 0 ""Community Area"" - countcrime
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751457014.775687",0,"UI:Search",8332329,1751457015,78,8332329,completed,"3.181",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457042.693","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort 0 ""Community Area"" - countcrime
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751457042.037033",0,"UI:Search",8332329,1751457042,78,8332329,completed,"2.391",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457045.694","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort 0 ""Community Area"" - count
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751457045.910523",0,"UI:Search",8332329,1751457046,78,8332329,completed,"2.4210000000000003",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457232.697","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei
| sort nei","BEER-PC01","1751457232.708578",0,"UI:Search",4157696,1751457233,0,4157696,failed,"90.857",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457257.698","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1ms,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei
| sort nei","BEER-PC01","1751457257.414551",0,"UI:Search",8332329,1751457257,0,8332329,failed,"135.12",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457330.699","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1ms,ID
| sort 0 _time
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei
| sort nei","BEER-PC01","1751457330.482109",0,"UI:Search",4350426,1751457330,0,4350426,failed,"92.694",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457360.700","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1ms,ID
| sort 0 _time nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei
| sort nei","BEER-PC01","1751457360.296386",0,"UI:Search",8332329,1751457361,78,8332329,completed,192,,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457402.701","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| streamstats range(_time) as timeDiff window=2
| stats avg(timeDiff)","BEER-PC01","1751457402.401590",0,"UI:Search",8332329,1751457402,1,8332329,completed,"92.242",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457448.702","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats range(_time) as timeDiff window=2 by nei
| stats avg(timeDiff) by nei
| sort nei","BEER-PC01","1751457448.184488",0,"UI:Search",653077,1751457448,0,653077,failed,"68.984",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751457455.703","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 _time nei
| streamstats range(_time) as timeDiff window=2 by nei
| stats avg(timeDiff) by nei
| sort nei","BEER-PC01","1751457455.485615",0,"UI:Search",653077,1751457455,0,653077,failed,"67.08200000000001",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
